time,dhi_pyr,ghi_pyr_1,ghi_pyr_2,air_temperature,relative_humidity,barometric_pressure,precipitation,wind_speed,wind_from_direction,gti_clean,gti_soil,gti_monthly,sensor_cleaning
2021-01-29 02:30:00,0.0,0.0,0.0,25.03,97.97,1002.41,0.0,0.56,354.85,0.0,0.0,0.0,0.0
2021-01-29 02:45:00,0.0,0.0,0.0,25.18,98.05,1002.31,0.2,1.14,358.96,0.0,0.0,0.0,0.0
2021-01-29 03:00:00,0.0,0.0,0.0,25.26,97.94,1002.23,0.0,1.52,77.88,0.0,0.0,0.0,0.0
2021-01-29 03:15:00,0.0,0.0,0.0,25.31,97.66,1002.01,0.0,1.99,70.44,0.0,0.0,0.0,0.0
2021-01-29 03:30:00,0.0,0.0,0.0,25.25,97.29,1002.04,0.2,2.24,305.85,0.0,0.0,0.0,0.0
2021-01-29 03:45:00,0.0,0.0,0.0,25.04,97.57,1002.17,0.6,2.3,353.31,0.0,0.0,0.0,0.0
2021-01-29 04:00:00,0.0,0.0,0.0,25.0,97.72,1002.11,0.4,3.22,70.2,0.0,0.0,0.0,0.0
2021-01-29 04:15:00,0.0,0.0,0.0,24.81,97.65,1002.0,0.0,1.98,356.79,0.0,0.0,0.0,0.0
2021-01-29 04:30:00,0.0,0.0,0.0,24.88,97.8,1002.11,0.0,0.38,346.93,0.0,0.0,0.0,0.0
2021-01-29 04:45:00,0.0,0.0,0.0,24.92,97.97,1002.37,0.0,0.24,352.06,0.0,0.0,0.0,0.0
2021-01-29 05:00:00,0.0,0.0,0.0,25.13,98.08,1002.56,0.0,3.49,59.38,0.0,0.0,0.0,0.0
2021-01-29 05:15:00,0.0,0.0,0.0,25.18,97.73,1002.57,0.0,3.25,68.24,0.0,0.0,0.0,0.0
2021-01-29 05:30:00,0.0,0.0,0.0,25.27,97.21,1002.73,0.0,4.51,65.06,0.0,0.0,0.0,0.0
2021-01-29 05:45:00,0.0,0.0,0.0,25.2,96.46,1002.86,0.0,2.99,62.02,0.0,0.0,0.0,0.0
2021-01-29 06:00:00,0.0,0.0,0.0,25.32,96.2,1002.96,0.0,3.28,65.26,0.0,0.0,0.0,0.0
2021-01-29 06:15:00,5.87,7.32,6.94,25.33,95.21,1003.09,0.0,2.78,66.62,7.06,7.09,7.06,0.0
2021-01-29 06:30:00,12.27,13.52,13.19,25.54,95.82,1003.46,0.4,5.05,65.35,12.18,12.18,12.12,0.0
2021-01-29 06:45:00,30.88,34.1,33.54,25.24,97.12,1003.62,0.0,3.16,98.98,32.02,31.92,31.85,0.0
2021-01-29 07:00:00,71.5,74.58,74.25,25.34,97.47,1003.68,0.0,2.04,96.97,72.74,72.41,72.33,0.0
2021-01-29 07:15:00,110.18,121.45,121.07,25.69,97.59,1003.87,0.0,1.92,59.8,119.64,118.82,118.8,0.0
2021-01-29 07:30:00,181.71,204.06,204.84,26.05,97.24,1004.02,0.0,3.42,63.12,221.02,218.91,218.85,0.0
2021-01-29 07:45:00,202.68,303.99,303.64,26.69,95.78,1004.18,0.0,2.36,64.15,323.41,317.32,317.99,0.0
2021-01-29 08:00:00,209.22,343.16,329.99,26.99,94.17,1004.44,0.0,3.33,56.82,354.98,350.49,350.28,0.0
2021-01-29 08:15:00,236.96,473.47,444.74,26.91,94.18,1004.49,0.0,2.61,349.26,471.58,464.85,465.84,0.0
2021-01-29 08:30:00,339.52,587.41,574.81,27.59,91.08,1004.5,0.0,2.97,69.06,619.58,612.58,613.91,0.0
2021-01-29 08:45:00,238.14,240.79,240.12,27.46,92.73,1004.74,0.6,5.02,83.06,237.1,236.54,236.26,0.0
2021-01-29 09:00:00,414.6,521.16,516.49,26.01,94.96,1004.68,0.0,5.56,87.92,543.64,536.78,539.01,0.0
2021-01-29 09:15:00,340.9,563.41,588.05,26.27,95.42,1004.43,0.2,4.97,81.48,611.92,604.09,606.79,1.0
2021-01-29 09:30:00,406.33,499.91,505.02,25.76,96.15,1004.43,0.2,4.34,77.41,526.41,527.43,528.47,0.0
2021-01-29 09:45:00,383.92,405.8,405.79,26.02,95.64,1004.23,0.6,3.55,113.93,408.1,409.02,410.16,0.0
2021-01-29 10:00:00,150.33,171.75,172.22,25.62,97.11,1004.16,0.6,2.41,93.24,168.69,169.66,170.37,0.0
2021-01-29 10:15:00,155.94,181.43,181.22,26.27,97.35,1003.95,0.0,2.92,92.71,184.83,185.77,186.49,0.0
2021-01-29 10:30:00,220.32,240.19,239.93,26.62,96.74,1003.82,0.0,2.38,60.04,232.21,233.26,233.68,0.0
2021-01-29 10:45:00,279.63,310.01,310.17,27.1,94.36,1003.67,0.0,3.35,69.71,310.51,313.28,313.39,0.0
2021-01-29 11:00:00,481.27,588.26,587.8,27.79,90.2,1003.49,0.0,3.36,63.3,596.15,598.47,599.46,0.0
2021-01-29 11:15:00,520.19,1024.93,1028.84,28.84,87.07,1003.34,0.0,4.6,69.29,1054.82,1057.43,1057.19,0.0
2021-01-29 11:30:00,532.63,962.23,966.84,28.78,83.55,1003.07,0.0,4.24,354.17,1005.73,1004.59,1003.92,0.0
2021-01-29 11:45:00,540.51,795.61,798.61,28.27,91.23,1003.15,0.2,5.96,59.67,820.18,821.07,825.48,0.0
2021-01-29 12:00:00,460.85,1054.43,1059.73,28.33,89.73,1002.98,0.0,4.27,62.53,1112.2,1113.37,1113.73,0.0
2021-01-29 12:15:00,517.21,930.52,922.34,28.59,88.14,1002.88,0.0,4.09,68.28,972.1,971.6,970.46,0.0
2021-01-29 12:30:00,505.15,1108.41,1111.27,29.07,85.08,1002.65,0.0,4.61,67.52,1139.01,1138.75,1137.23,0.0
2021-01-29 12:45:00,503.56,571.32,572.63,28.78,91.32,1002.6,0.4,3.74,62.04,576.46,574.92,577.23,0.0
2021-01-29 13:00:00,515.88,789.24,790.86,28.32,90.46,1002.42,0.0,4.67,57.5,805.05,804.3,806.4,0.0
2021-01-29 13:15:00,531.98,842.65,846.23,28.68,85.39,1002.25,0.0,5.12,65.9,864.94,865.91,864.52,0.0
2021-01-29 13:30:00,485.44,1159.75,1115.01,29.43,84.77,1002.21,0.0,4.17,55.87,1153.99,1156.57,1153.83,0.0
2021-01-29 13:45:00,455.22,1001.72,1005.01,29.47,84.57,1001.98,0.0,5.1,55.59,1043.85,1046.63,1043.82,0.0
2021-01-29 14:00:00,549.26,998.31,999.52,29.16,82.9,1001.85,0.0,4.31,56.52,1035.37,1038.7,1035.78,0.0
2021-01-29 14:15:00,507.39,924.5,925.31,29.09,82.52,1001.67,0.0,5.44,60.27,953.61,957.47,954.34,0.0
2021-01-29 14:30:00,445.2,939.06,940.06,29.36,82.29,1001.49,0.0,6.96,68.14,962.04,966.22,962.97,0.0
2021-01-29 14:45:00,390.08,838.29,838.2,29.22,83.24,1001.4,0.0,5.69,65.67,854.55,859.21,855.97,0.0
2021-01-29 15:00:00,372.22,716.87,717.57,29.53,76.74,1001.27,0.0,5.92,65.36,742.98,747.32,744.52,0.0
2021-01-29 15:15:00,344.97,664.48,666.88,29.23,76.96,1001.27,0.0,5.76,65.34,692.0,696.54,693.78,0.0
2021-01-29 15:30:00,219.17,582.37,583.66,29.28,75.38,1001.33,0.0,6.19,66.53,597.14,602.11,599.38,0.0
2021-01-29 15:45:00,232.05,411.14,411.12,29.01,77.68,1001.58,0.0,4.84,61.06,415.3,418.46,416.77,0.0
2021-01-29 16:00:00,228.85,310.97,310.43,28.87,78.85,1001.69,0.0,4.92,63.62,314.99,316.97,315.97,0.0
2021-01-29 16:15:00,159.2,163.84,163.32,28.32,79.34,1001.82,0.0,4.74,71.11,160.12,160.55,160.23,0.0
2021-01-29 16:30:00,154.8,181.83,180.94,28.02,79.41,1001.97,0.0,5.07,76.43,176.83,177.83,177.28,0.0
2021-01-29 16:45:00,137.27,173.74,172.55,28.04,80.44,1002.1,0.0,3.91,62.14,168.41,169.96,169.32,0.0
2021-01-29 17:00:00,136.37,166.93,165.44,28.02,80.13,1002.12,0.0,4.4,58.51,162.46,163.71,163.23,0.0
2021-01-29 17:15:00,94.12,114.62,113.32,27.86,81.33,1002.21,0.0,4.16,62.0,107.45,108.41,108.11,0.0
2021-01-29 17:30:00,63.49,62.53,61.55,27.53,87.27,1002.33,0.0,4.05,53.08,59.04,59.28,59.16,0.0
2021-01-29 17:45:00,31.58,26.3,24.99,26.63,88.29,1002.51,0.0,3.5,55.76,24.8,24.97,24.78,0.0
2021-01-29 18:00:00,8.38,9.02,8.02,26.52,86.57,1002.58,0.0,4.02,56.09,7.99,7.99,7.98,0.0
2021-01-29 18:15:00,0.0,0.0,0.0,26.39,84.3,1002.71,0.0,2.84,355.02,0.0,0.0,0.0,0.0
2021-01-29 18:30:00,0.0,0.0,0.0,26.35,80.85,1002.9,0.0,3.03,54.12,0.0,0.0,0.0,0.0
2021-01-29 18:45:00,0.0,0.0,0.0,26.11,78.14,1002.97,0.0,2.4,66.38,0.0,0.0,0.0,0.0
2021-01-29 19:00:00,0.0,0.0,0.0,26.2,76.79,1003.24,0.0,2.34,60.9,0.0,0.0,0.0,0.0
2021-01-29 19:15:00,0.0,0.0,0.0,26.17,76.85,1003.56,0.0,2.5,60.81,0.0,0.0,0.0,0.0
2021-01-29 19:30:00,0.0,0.0,0.0,26.03,77.02,1003.67,0.0,2.33,63.03,0.0,0.0,0.0,0.0
2021-01-29 19:45:00,0.0,0.0,0.0,26.02,77.43,1003.78,0.0,3.26,63.05,0.0,0.0,0.0,0.0
2021-01-29 20:00:00,0.0,0.0,0.0,26.11,77.76,1003.8,0.0,2.39,60.59,0.0,0.0,0.0,0.0
2021-01-29 20:15:00,0.0,0.0,0.0,25.97,77.47,1003.99,0.0,3.01,58.04,0.0,0.0,0.0,0.0
2021-01-29 20:30:00,0.0,0.0,0.0,26.08,77.72,1004.03,0.0,3.38,58.38,0.0,0.0,0.0,0.0
2021-01-29 20:45:00,0.0,0.0,0.0,26.0,76.34,1004.21,0.0,2.35,64.91,0.0,0.0,0.0,0.0
2021-01-29 21:00:00,0.0,0.0,0.0,25.96,77.46,1004.25,0.0,2.38,59.59,0.0,0.0,0.0,0.0
2021-01-29 21:15:00,0.0,0.0,0.0,26.26,77.42,1004.22,0.0,2.97,62.45,0.0,0.0,0.0,0.0
2021-01-29 21:30:00,0.0,0.0,0.0,26.27,77.38,1004.31,0.0,2.74,59.14,0.0,0.0,0.0,0.0
2021-01-29 21:45:00,0.0,0.0,0.0,26.02,78.62,1004.47,0.0,2.33,58.3,0.0,0.0,0.0,0.0
2021-01-29 22:00:00,0.0,0.0,0.0,26.22,78.78,1004.57,0.0,2.83,59.18,0.0,0.0,0.0,0.0
2021-01-29 22:15:00,0.0,0.0,0.0,26.47,77.54,1004.54,0.0,3.31,63.34,0.0,0.0,0.0,0.0
2021-01-29 22:30:00,0.0,0.0,0.0,26.38,77.85,1004.5,0.0,2.88,58.26,0.0,0.0,0.0,0.0
2021-01-29 22:45:00,0.0,0.0,0.0,26.54,76.29,1004.43,0.0,3.3,61.57,0.0,0.0,0.0,0.0
2021-01-29 23:00:00,0.0,0.0,0.0,26.52,77.24,1004.44,0.0,2.59,61.52,0.0,0.0,0.0,0.0
2021-01-29 23:15:00,0.0,0.0,0.0,26.34,77.54,1004.4,0.0,2.69,58.47,0.0,0.0,0.0,0.0
2021-01-29 23:30:00,0.0,0.0,0.0,26.46,77.67,1004.37,0.0,3.25,58.98,0.0,0.0,0.0,0.0
2021-01-29 23:45:00,0.0,0.0,0.0,26.47,77.64,1004.3,0.0,2.84,59.9,0.0,0.0,0.0,0.0
2021-01-30 00:00:00,0.0,0.0,0.0,26.47,76.65,1004.12,0.0,4.0,59.91,0.0,0.0,0.0,0.0
2021-01-30 00:15:00,0.0,0.0,0.0,26.56,76.14,1003.98,0.0,3.46,62.46,0.0,0.0,0.0,0.0
2021-01-30 00:30:00,0.0,0.0,0.0,26.4,76.01,1003.84,0.0,2.76,67.67,0.0,0.0,0.0,0.0
2021-01-30 00:45:00,0.0,0.0,0.0,26.26,77.09,1003.68,0.0,2.74,62.85,0.0,0.0,0.0,0.0
2021-01-30 01:00:00,0.0,0.0,0.0,26.72,77.12,1003.69,0.0,3.44,61.96,0.0,0.0,0.0,0.0
2021-01-30 01:15:00,0.0,0.0,0.0,26.5,77.42,1003.57,0.0,2.4,63.35,0.0,0.0,0.0,0.0
2021-01-30 01:30:00,0.0,0.0,0.0,26.22,78.34,1003.51,0.0,2.25,55.02,0.0,0.0,0.0,0.0
2021-01-30 01:45:00,0.0,0.0,0.0,26.34,78.44,1003.49,0.0,3.33,67.82,0.0,0.0,0.0,0.0
2021-01-30 02:00:00,0.0,0.0,0.0,26.59,77.52,1003.45,0.0,3.66,70.44,0.0,0.0,0.0,0.0
2021-01-30 02:15:00,0.0,0.0,0.0,26.74,74.96,1003.32,0.0,3.79,62.2,0.0,0.0,0.0,0.0
2021-01-30 02:30:00,0.0,0.0,0.0,26.55,75.9,1003.27,0.0,2.97,59.63,0.0,0.0,0.0,0.0
2021-01-30 02:45:00,0.0,0.0,0.0,26.62,75.5,1003.12,0.0,4.45,65.42,0.0,0.0,0.0,0.0
2021-01-30 03:00:00,0.0,0.0,0.0,26.6,75.16,1003.0,0.0,3.59,57.86,0.0,0.0,0.0,0.0
2021-01-30 03:15:00,0.0,0.0,0.0,26.48,74.25,1002.93,0.0,4.44,62.13,0.0,0.0,0.0,0.0
2021-01-30 03:30:00,0.0,0.0,0.0,26.49,72.18,1002.9,0.0,4.22,56.23,0.0,0.0,0.0,0.0
2021-01-30 03:45:00,0.0,0.0,0.0,26.53,69.55,1003.06,0.0,5.02,68.97,0.0,0.0,0.0,0.0
2021-01-30 04:00:00,0.0,0.0,0.0,26.41,71.93,1003.21,0.0,4.01,63.25,0.0,0.0,0.0,0.0
2021-01-30 04:15:00,0.0,0.0,0.0,26.18,74.32,1003.32,0.0,4.06,67.83,0.0,0.0,0.0,0.0
2021-01-30 04:30:00,0.0,0.0,0.0,26.31,74.54,1003.37,0.0,3.79,66.96,0.0,0.0,0.0,0.0
2021-01-30 04:45:00,0.0,0.0,0.0,26.14,74.31,1003.45,0.0,3.45,62.6,0.0,0.0,0.0,0.0
2021-01-30 05:00:00,0.0,0.0,0.0,26.27,73.6,1003.46,0.0,4.45,60.29,0.0,0.0,0.0,0.0
2021-01-30 05:15:00,0.0,0.0,0.0,26.41,71.48,1003.53,0.0,5.02,66.25,0.0,0.0,0.0,0.0
2021-01-30 05:30:00,0.0,0.0,0.0,26.32,74.34,1003.5,0.0,4.61,64.85,0.0,0.0,0.0,0.0
2021-01-30 05:45:00,0.0,0.0,0.0,26.32,75.36,1003.72,0.0,4.04,68.79,0.0,0.0,0.0,0.0
2021-01-30 06:00:00,0.0,0.0,0.0,26.14,76.38,1003.93,0.0,3.22,68.6,0.0,0.0,0.0,0.0
2021-01-30 06:15:00,6.36,8.16,7.05,26.49,75.47,1004.02,0.0,4.37,65.42,8.17,8.14,8.14,0.0
2021-01-30 06:30:00,26.13,28.23,26.96,26.53,75.16,1004.21,0.0,4.25,64.83,27.54,27.46,27.49,0.0
2021-01-30 06:45:00,68.48,73.79,72.83,26.92,75.11,1004.41,0.0,3.45,71.87,74.95,74.45,74.69,0.0
2021-01-30 07:00:00,115.03,156.69,154.9,27.42,75.83,1004.63,0.0,4.06,59.7,162.26,159.87,160.76,0.0
2021-01-30 07:15:00,119.53,205.14,202.66,27.7,73.03,1004.64,0.0,3.94,60.51,213.27,209.52,210.93,0.0
2021-01-30 07:30:00,118.06,236.27,234.29,27.85,71.28,1004.75,0.0,3.72,66.04,248.75,244.41,246.02,0.0
2021-01-30 07:45:00,131.67,308.46,306.44,28.12,71.5,1004.85,0.0,4.61,61.39,330.52,325.04,327.07,0.0
2021-01-30 08:00:00,165.95,411.44,410.15,28.5,72.5,1005.0,0.0,3.85,73.27,444.62,437.67,440.14,0.0
2021-01-30 08:15:00,192.25,470.51,469.59,28.88,73.5,1005.18,0.0,3.41,71.87,509.9,502.7,505.16,0.0
2021-01-30 08:30:00,186.98,474.3,474.05,29.1,72.65,1005.23,0.0,4.56,67.76,513.09,505.99,508.37,0.0
2021-01-30 08:45:00,203.89,529.32,529.43,28.87,69.96,1005.26,0.0,4.4,69.21,568.01,561.48,563.69,0.0
2021-01-30 09:00:00,226.92,641.82,643.0,29.35,68.8,1005.27,0.0,6.19,77.07,687.26,680.12,682.47,0.0
2021-01-30 09:15:00,240.61,668.36,669.45,29.25,67.18,1005.27,0.0,5.07,66.75,714.38,707.43,709.62,0.0
2021-01-30 09:30:00,258.94,651.11,652.45,29.26,69.7,1005.24,0.0,4.96,72.19,691.15,685.36,687.11,0.0
2021-01-30 09:45:00,275.12,731.82,733.93,29.46,69.54,1005.2,0.0,4.96,70.83,775.23,769.22,770.94,0.0
2021-01-30 10:00:00,313.03,742.58,744.93,29.55,69.68,1005.08,0.0,5.94,69.82,783.12,777.65,779.24,0.0
2021-01-30 10:15:00,323.99,823.39,825.76,29.08,70.38,1004.95,0.0,5.87,69.73,871.47,865.83,867.44,0.0
2021-01-30 10:30:00,268.23,838.59,840.52,29.24,68.66,1004.83,0.0,5.65,73.87,884.66,879.81,881.04,0.0
2021-01-30 10:45:00,269.5,936.25,939.7,29.48,67.34,1004.76,0.0,5.96,81.2,987.76,982.86,983.8,0.0
2021-01-30 11:00:00,293.95,918.38,921.86,29.49,67.45,1004.73,0.0,6.04,62.45,967.04,962.49,963.48,0.0
2021-01-30 11:15:00,278.75,971.53,974.47,29.7,66.25,1004.55,0.0,5.99,88.36,1016.0,1012.44,1012.53,0.0
2021-01-30 11:30:00,253.53,958.86,963.09,29.76,65.5,1004.35,0.0,5.75,88.49,1001.53,998.48,998.52,0.0
2021-01-30 11:45:00,189.99,1032.86,1036.21,29.93,64.47,1004.16,0.0,5.54,76.25,1078.53,1076.27,1075.81,0.0
2021-01-30 12:00:00,210.35,998.13,1001.78,30.03,66.69,1004.09,0.0,6.82,78.93,1039.9,1038.46,1037.64,0.0
2021-01-30 12:15:00,217.52,1012.39,1015.92,29.8,67.59,1003.81,0.0,6.07,86.09,1054.81,1054.04,1052.86,0.0
2021-01-30 12:30:00,206.99,1033.52,1038.31,29.97,65.44,1003.7,0.0,5.89,84.22,1079.76,1079.57,1078.11,0.0
2021-01-30 12:45:00,209.48,993.89,995.05,30.19,66.69,1003.36,0.0,5.27,76.13,1037.08,1037.99,1036.43,0.0
2021-01-30 13:00:00,210.39,988.37,991.31,30.21,64.54,1003.21,0.0,6.02,82.64,1031.5,1032.94,1031.02,0.0
2021-01-30 13:15:00,276.61,955.8,959.48,30.23,67.29,1002.99,0.0,5.11,87.83,997.84,999.46,997.59,0.0
2021-01-30 13:30:00,312.03,559.83,560.17,29.51,70.14,1002.84,0.0,5.21,75.51,579.25,580.2,579.38,0.0
2021-01-30 13:45:00,324.91,542.86,542.59,29.29,65.33,1002.71,0.0,3.91,81.5,556.44,557.48,556.72,0.0
2021-01-30 14:00:00,323.44,495.04,494.6,29.23,64.92,1002.56,0.0,4.82,78.12,500.74,502.14,501.22,0.0
2021-01-30 14:15:00,305.24,637.53,638.37,29.54,61.93,1002.45,0.0,5.71,69.28,648.8,651.19,649.77,0.0
2021-01-30 14:30:00,296.54,610.36,610.49,29.49,63.66,1002.45,0.0,4.71,69.02,620.68,623.2,621.71,0.0
2021-01-30 14:45:00,292.97,530.82,530.79,29.39,61.51,1002.37,0.0,4.7,64.62,535.41,537.71,536.45,0.0
2021-01-30 15:00:00,270.05,690.53,690.93,29.76,61.76,1002.36,0.0,4.7,67.48,701.95,706.54,704.13,0.0
2021-01-30 15:15:00,230.96,672.72,673.3,30.16,60.7,1002.35,0.0,4.27,75.94,682.61,687.33,684.85,0.0
2021-01-30 15:30:00,183.43,661.8,663.22,29.67,61.28,1002.3,0.0,4.81,72.37,671.74,676.96,674.47,0.0
2021-01-30 15:45:00,174.46,573.53,574.97,29.66,59.98,1002.3,0.0,5.21,68.31,582.05,587.21,585.08,0.0
2021-01-30 16:00:00,168.82,463.51,463.24,29.41,62.48,1002.36,0.0,4.87,71.11,466.02,470.32,468.69,0.0
2021-01-30 16:15:00,178.71,427.82,425.95,29.33,64.09,1002.43,0.0,5.44,65.96,427.94,432.21,430.72,0.0
2021-01-30 16:30:00,165.35,330.79,328.69,29.05,65.79,1002.52,0.0,4.61,65.07,323.53,327.04,325.94,0.0
2021-01-30 16:45:00,147.9,247.91,246.53,28.62,67.31,1002.75,0.0,4.01,72.48,236.11,238.93,238.12,0.0
2021-01-30 17:00:00,122.3,156.07,154.61,28.35,67.96,1002.91,0.0,3.47,67.83,144.06,145.56,145.13,0.0
2021-01-30 17:15:00,95.4,114.67,112.95,27.9,69.21,1003.08,0.0,3.89,65.72,105.03,105.93,105.77,0.0
2021-01-30 17:30:00,72.59,75.07,73.38,27.59,70.69,1003.4,0.0,3.46,65.12,68.77,69.15,69.06,0.0
2021-01-30 17:45:00,42.93,39.03,37.75,27.08,71.82,1003.55,0.0,2.89,53.37,35.91,36.03,36.0,0.0
2021-01-30 18:00:00,13.05,11.49,9.9,26.81,74.91,1003.61,0.0,2.2,55.51,10.21,10.27,10.24,0.0
2021-01-30 18:15:00,0.0,0.0,0.0,26.47,75.17,1003.74,0.0,2.41,72.78,0.0,0.0,0.0,0.0
2021-01-30 18:30:00,0.0,0.0,0.0,26.44,74.36,1004.02,0.0,2.34,357.31,0.0,0.0,0.0,0.0
2021-01-30 18:45:00,0.0,0.0,0.0,26.61,73.96,1004.08,0.0,2.67,61.97,0.0,0.0,0.0,0.0
2021-01-30 19:00:00,0.0,0.0,0.0,26.85,74.66,1004.25,0.0,2.96,54.19,0.0,0.0,0.0,0.0
2021-01-30 19:15:00,0.0,0.0,0.0,26.86,74.5,1004.33,0.0,2.95,58.56,0.0,0.0,0.0,0.0
2021-01-30 19:30:00,0.0,0.0,0.0,26.91,74.04,1004.49,0.0,2.99,61.46,0.0,0.0,0.0,0.0
2021-01-30 19:45:00,0.0,0.0,0.0,27.15,74.34,1004.63,0.0,4.16,71.54,0.0,0.0,0.0,0.0
2021-01-30 20:00:00,0.0,0.0,0.0,27.25,74.98,1004.72,0.0,3.46,66.59,0.0,0.0,0.0,0.0
2021-01-30 20:15:00,0.0,0.0,0.0,27.0,76.68,1004.95,0.0,2.75,67.46,0.0,0.0,0.0,0.0
2021-01-30 20:30:00,0.0,0.0,0.0,26.86,76.86,1005.2,0.0,2.67,58.17,0.0,0.0,0.0,0.0
2021-01-30 20:45:00,0.0,0.0,0.0,27.18,76.83,1005.33,0.0,3.0,70.32,0.0,0.0,0.0,0.0
2021-01-30 21:00:00,0.0,0.0,0.0,27.17,77.32,1005.4,0.0,2.97,71.81,0.0,0.0,0.0,0.0
2021-01-30 21:15:00,0.0,0.0,0.0,26.8,78.82,1005.33,0.0,2.42,53.97,0.0,0.0,0.0,0.0
2021-01-30 21:30:00,0.0,0.0,0.0,26.62,80.0,1005.23,0.0,2.58,61.22,0.0,0.0,0.0,0.0
2021-01-30 21:45:00,0.0,0.0,0.0,26.72,80.24,1005.07,0.0,2.6,69.85,0.0,0.0,0.0,0.0
2021-01-30 22:00:00,0.0,0.0,0.0,27.19,79.3,1005.11,0.0,4.1,65.45,0.0,0.0,0.0,0.0
2021-01-30 22:15:00,0.0,0.0,0.0,27.21,75.18,1005.03,0.0,3.61,69.62,0.0,0.0,0.0,0.0
2021-01-30 22:30:00,0.0,0.0,0.0,27.15,74.25,1005.05,0.0,3.25,70.31,0.0,0.0,0.0,0.0
2021-01-30 22:45:00,0.0,0.0,0.0,27.04,75.19,1005.05,0.0,3.19,69.9,0.0,0.0,0.0,0.0
2021-01-30 23:00:00,0.0,0.0,0.0,26.92,75.71,1005.1,0.0,3.01,68.64,0.0,0.0,0.0,0.0
2021-01-30 23:15:00,0.0,0.0,0.0,26.93,76.64,1005.09,0.0,3.2,73.99,0.0,0.0,0.0,0.0
2021-01-30 23:30:00,0.0,0.0,0.0,26.61,77.4,1005.02,0.0,2.53,73.04,0.0,0.0,0.0,0.0
2021-01-30 23:45:00,0.0,0.0,0.0,26.48,79.07,1005.05,0.0,2.43,67.41,0.0,0.0,0.0,0.0
2021-01-31 00:00:00,0.0,0.0,0.0,26.41,79.31,1005.02,0.0,2.25,70.2,0.0,0.0,0.0,0.0
2021-01-31 00:15:00,0.0,0.0,0.0,26.54,80.76,1004.94,0.0,1.96,63.85,0.0,0.0,0.0,0.0
2021-01-31 00:30:00,0.0,0.0,0.0,26.36,81.52,1004.89,0.0,1.88,71.43,0.0,0.0,0.0,0.0
2021-01-31 00:45:00,0.0,0.0,0.0,26.49,82.39,1004.77,0.0,2.16,77.33,0.0,0.0,0.0,0.0
2021-01-31 01:00:00,0.0,0.0,0.0,26.24,83.54,1004.57,0.0,1.7,74.53,0.0,0.0,0.0,0.0
2021-01-31 01:15:00,0.0,0.0,0.0,26.32,84.27,1004.34,0.0,1.85,66.97,0.0,0.0,0.0,0.0
2021-01-31 01:30:00,0.0,0.0,0.0,26.4,83.95,1004.13,0.0,2.41,65.81,0.0,0.0,0.0,0.0
2021-01-31 01:45:00,0.0,0.0,0.0,26.49,84.17,1003.93,0.0,2.34,69.56,0.0,0.0,0.0,0.0
2021-01-31 02:00:00,0.0,0.0,0.0,26.22,85.65,1003.79,0.0,2.08,63.12,0.0,0.0,0.0,0.0
2021-01-31 02:15:00,0.0,0.0,0.0,26.32,85.25,1003.72,0.0,2.04,60.12,0.0,0.0,0.0,0.0
2021-01-31 02:30:00,0.0,0.0,0.0,26.4,85.31,1003.49,0.0,1.65,76.78,0.0,0.0,0.0,0.0
2021-01-31 02:45:00,0.0,0.0,0.0,26.51,86.04,1003.48,0.0,2.05,71.84,0.0,0.0,0.0,0.0
2021-01-31 03:00:00,0.0,0.0,0.0,26.24,87.8,1003.31,0.0,1.62,77.94,0.0,0.0,0.0,0.0
2021-01-31 03:15:00,0.0,0.0,0.0,26.4,87.12,1003.42,0.0,1.95,358.0,0.0,0.0,0.0,0.0
2021-01-31 03:30:00,0.0,0.0,0.0,25.94,89.28,1003.53,0.0,1.48,332.17,0.0,0.0,0.0,0.0
2021-01-31 03:45:00,0.0,0.0,0.0,26.32,89.76,1003.62,0.0,2.19,293.96,0.0,0.0,0.0,0.0
2021-01-31 04:00:00,0.0,0.0,0.0,26.72,86.15,1003.8,0.0,3.03,73.53,0.0,0.0,0.0,0.0
2021-01-31 04:15:00,0.0,0.0,0.0,26.95,84.76,1003.92,0.0,3.54,78.97,0.0,0.0,0.0,0.0
2021-01-31 04:30:00,0.0,0.0,0.0,26.93,83.11,1003.98,0.0,3.84,79.15,0.0,0.0,0.0,0.0
2021-01-31 04:45:00,0.0,0.0,0.0,27.02,78.57,1004.03,0.0,3.1,74.61,0.0,0.0,0.0,0.0
2021-01-31 05:00:00,0.0,0.0,0.0,26.86,80.46,1004.13,0.0,2.7,78.56,0.0,0.0,0.0,0.0
2021-01-31 05:15:00,0.0,0.0,0.0,26.92,78.89,1004.27,0.0,2.78,79.09,0.0,0.0,0.0,0.0
2021-01-31 05:30:00,0.0,0.0,0.0,26.74,78.0,1004.35,0.0,2.84,74.05,0.0,0.0,0.0,0.0
2021-01-31 05:45:00,0.0,0.0,0.0,26.79,79.13,1004.5,0.0,2.71,72.86,0.0,0.0,0.0,0.0
2021-01-31 06:00:00,0.0,0.0,0.0,27.07,79.84,1004.75,0.0,3.46,78.59,0.0,0.0,0.0,0.0
2021-01-31 06:15:00,10.52,9.66,9.29,26.99,87.28,1005.01,0.0,3.44,64.99,9.26,9.24,9.24,0.0
2021-01-31 06:30:00,27.85,28.93,27.59,25.9,88.43,1005.2,0.0,2.45,68.07,27.76,27.71,27.72,0.0
